pl_name,hostname,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_tranmid,st_teff
Kepler-1155 b,Kepler-1155,2016,33.469743 d,2.03 earthRad,4.78 earthMass,2454973.15101 d,5842.0 K
Kepler-619 c,Kepler-619,2016,1.208465026 d,1.69 earthRad,3.5 earthMass,2454966.67538 d,5980.0 K
Kepler-1171 b,Kepler-1171,2016,1.44259224 d,2.56 earthRad,7.08 earthMass,2454967.0722 d,7044.0 K
Kepler-898 b,Kepler-898,2016,5.8706191 d,1.49 earthRad,2.83 earthMass,2454970.24953 d,4223.0 K
Kepler-436 c,Kepler-436,2016,16.79713874 d,2.33 earthRad,6.04 earthMass,2454967.04221 d,4685.0 K
Kepler-721 b,Kepler-721,2016,5.392025388 d,2.64 earthRad,7.46 earthMass,2455004.727421 d,5075.0 K
Kepler-641 b,Kepler-641,2016,9.48961571 d,1.85 earthRad,4.08 earthMass,2455004.92913 d,5713.0 K
Kepler-689 b,Kepler-689,2016,22.36656079 d,2.89 earthRad,8.7 earthMass,2455008.45508 d,5518.0 K
Kepler-642 b,Kepler-642,2016,4.41745855 d,2.9 earthRad,8.75 earthMass,2455003.79162 d,6570.0 K
Kepler-1247 b,Kepler-1247,2016,13.71220213 d,2.33 earthRad,6.04 earthMass,2454968.51865 d,5303.0 K
Kepler-868 b,Kepler-868,2016,5.03251791 d,2.05 earthRad,4.86 earthMass,2454970.33295 d,5614.0 K
Kepler-551 b,Kepler-551,2016,12.3764661 d,2.73 earthRad,7.9 earthMass,2455012.404747 d,4286.0 K
Kepler-776 b,Kepler-776,2016,4.89718784 d,1.28 earthRad,2.18 earthMass,2454966.40218 d,5071.0 K
HD 30177 c,HD 30177,2016,12085.45186 d,12.7 earthRad,1954.64470305 earthMass,nan d,5580.0 K
Kepler-1413 b,Kepler-1413,2016,13.1829642 d,1.82 earthRad,3.97 earthMass,2454974.82502 d,5196.0 K
Kepler-465 b,Kepler-465,2016,9.940672466 d,2.95 earthRad,9.01 earthMass,2454968.215073 d,6310.0 K
Kepler-953 c,Kepler-953,2016,9.10967112 d,1.19 earthRad,1.81 earthMass,2454966.06724 d,5416.0 K
Kepler-1475 b,Kepler-1475,2016,82.177374 d,2.92 earthRad,8.85 earthMass,2455030.19323 d,6214.0 K
Kepler-1525 b,Kepler-1525,2016,2.416601183 d,0.91 earthRad,0.693 earthMass,2454964.53739 d,5748.0 K
Kepler-1009 b,Kepler-1009,2016,11.35011917 d,2.17 earthRad,5.35 earthMass,2454967.04543 d,4027.0 K
Kepler-1420 b,Kepler-1420,2016,6.69960006 d,1.28 earthRad,2.18 earthMass,2454967.14722 d,5187.0 K
Kepler-660 b,Kepler-660,2016,9.27358194 d,2.57 earthRad,7.13 earthMass,2455006.258019 d,4779.0 K
Kepler-760 b,Kepler-760,2016,8.70419416 d,3.06 earthRad,9.59 earthMass,2455190.56008 d,5322.0 K
TRAPPIST-1 c,TRAPPIST-1,2016,2.421937 d,1.097 earthRad,1.308 earthMass,2457282.8113871 d,2566.0 K
Kepler-784 b,Kepler-784,2016,31.5922646 d,1.58 earthRad,3.12 earthMass,2454975.9664 d,5674.0 K
Kepler-1612 b,Kepler-1612,2016,3.91795101 d,1.03 earthRad,1.08 earthMass,2454965.86406 d,5643.0 K
Kepler-1562 b,Kepler-1562,2016,64.2737752 d,3.55 earthRad,12.3 earthMass,2455019.71003 d,5760.0 K
Kepler-1335 b,Kepler-1335,2016,6.26406846 d,1.45 earthRad,2.7 earthMass,2454965.82895 d,4903.0 K
Kepler-612 b,Kepler-612,2016,3.722156413 d,2.84 earthRad,8.45 earthMass,2455004.560286 d,5693.0 K
HATS-31 b,HATS-31,2016,3.37796 d,18.38276 earthRad,279.6904 earthMass,2456960.1476 d,6050.0 K
Kepler-664 b,Kepler-664,2016,2.525593315 d,2.66 earthRad,7.56 earthMass,2455004.59513 d,5754.0 K
Kepler-732 c,Kepler-732,2016,0.893041236 d,1.27 earthRad,2.15 earthMass,2454967.540277 d,3631.0 K
Kepler-524 b,Kepler-524,2016,7.97419807 d,1.91 earthRad,4.31 earthMass,2455007.52833 d,6014.0 K
Kepler-1042 b,Kepler-1042,2016,10.13202575 d,2.19 earthRad,5.43 earthMass,2454965.9102 d,4815.0 K
Kepler-516 b,Kepler-516,2016,24.85462415 d,5.74 earthRad,27.9 earthMass,2455007.000979 d,7099.0 K
Kepler-1491 b,Kepler-1491,2016,16.5861762 d,1.51 earthRad,2.89 earthMass,2454966.2787 d,5728.0 K
Kepler-1343 b,Kepler-1343,2016,3.35183158 d,1.93 earthRad,4.38 earthMass,2454964.64828 d,5759.0 K
Kepler-1384 b,Kepler-1384,2016,15.36262753 d,1.94 earthRad,4.42 earthMass,2454978.57227 d,4919.0 K
Kepler-1528 b,Kepler-1528,2016,1.791110205 d,1.46 earthRad,2.73 earthMass,2454964.95809 d,5857.0 K
Kepler-1075 b,Kepler-1075,2016,1.52372816 d,1.42 earthRad,2.6 earthMass,2454964.61924 d,3959.0 K
Kepler-1591 b,Kepler-1591,2016,8.18504949 d,1.27 earthRad,2.15 earthMass,2454967.55375 d,6082.0 K
Kepler-1057 b,Kepler-1057,2016,14.08827448 d,3.36 earthRad,11.2 earthMass,2454970.34424 d,5987.0 K
Kepler-1378 b,Kepler-1378,2016,11.95398936 d,2.2 earthRad,5.48 earthMass,2454973.26442 d,4407.0 K
Kepler-527 b,Kepler-527,2016,13.28535633 d,2.84 earthRad,8.45 earthMass,2455002.8621 d,6388.0 K
Kepler-847 b,Kepler-847,2016,2.343231895 d,1.18 earthRad,1.76 earthMass,2454966.20662 d,4940.0 K
Kepler-742 b,Kepler-742,2016,8.360868238 d,3.24 earthRad,10.6 earthMass,2455008.644892 d,4642.0 K
Kepler-936 b,Kepler-936,2016,10.56134221 d,1.45 earthRad,2.7 earthMass,2454966.76417 d,5482.0 K
Kepler-1618 b,Kepler-1618,2016,6.10826019 d,1.26 earthRad,2.13 earthMass,2454964.8803 d,6620.0 K
Kepler-1455 b,Kepler-1455,2016,49.276764 d,2.16 earthRad,5.31 earthMass,2454990.02543 d,4075.0 K
Kepler-1497 b,Kepler-1497,2016,8.74199772 d,1.66 earthRad,3.39 earthMass,2454968.4222 d,5675.0 K
Kepler-1376 b,Kepler-1376,2016,5.30880656 d,1.05 earthRad,1.16 earthMass,2454967.24408 d,5659.0 K
EPIC 220674823 c,EPIC 220674823,2016,13.33989 d,2.84 earthRad,7.32 earthMass,2457405.732 d,5578.0 K
Kepler-981 b,Kepler-981,2016,4.469757736 d,2.31 earthRad,5.95 earthMass,2454964.84366 d,5718.0 K
Kepler-1190 b,Kepler-1190,2016,10.45843441 d,1.33 earthRad,2.33 earthMass,2454970.65022 d,4730.0 K
HD 220842 b,HD 220842,2016,218.47 d,13.1 earthRad,1010.6994 earthMass,nan d,5960.0 K
Kepler-726 b,Kepler-726,2016,21.80451088 d,3.26 earthRad,10.7 earthMass,2455023.49775 d,5452.0 K
Kepler-1540 b,Kepler-1540,2016,125.4131177 d,2.49 earthRad,6.76 earthMass,2455028.62717 d,4540.0 K
Kepler-1194 b,Kepler-1194,2016,16.22371307 d,1.51 earthRad,2.89 earthMass,2454969.02705 d,5590.0 K
Kepler-594 b,Kepler-594,2016,13.64618192 d,2.18 earthRad,5.39 earthMass,2455013.34816 d,5485.0 K
Kepler-803 b,Kepler-803,2016,50.28638192 d,3.79 earthRad,13.8 earthMass,2455000.63242 d,5919.0 K
WASP-126 b,WASP-126,2016,3.28883 d,10.51358773 earthRad,90.3 earthMass,2458827.416215 d,5800.0 K
Kepler-833 b,Kepler-833,2016,18.7546998 d,2.02 earthRad,4.74 earthMass,2454974.71563 d,4339.0 K
Kepler-927 b,Kepler-927,2016,9.1149903 d,1.72 earthRad,3.61 earthMass,2454966.97624 d,5743.0 K
Kepler-1215 b,Kepler-1215,2016,4.76703963 d,1.22 earthRad,1.98 earthMass,2454965.69039 d,5616.0 K
Kepler-914 b,Kepler-914,2016,4.40966548 d,1.38 earthRad,2.48 earthMass,2454965.44902 d,5877.0 K
Kepler-973 b,Kepler-973,2016,49.6077331 d,1.96 earthRad,4.5 earthMass,2454971.41415 d,5213.0 K
Kepler-903 b,Kepler-903,2016,10.3507721 d,2.01 earthRad,4.7 earthMass,2454966.71362 d,5682.0 K
Kepler-176 e,Kepler-176,2016,51.16579 d,1.45 earthRad,0.52075 earthMass,2455005.3084 d,5295.0 K
Kepler-865 b,Kepler-865,2016,14.16399294 d,2.49 earthRad,6.76 earthMass,2454973.5901 d,5570.0 K
Kepler-1244 b,Kepler-1244,2016,3.70428172 d,1.35 earthRad,2.39 earthMass,2454965.2159 d,6680.0 K
Proxima Cen b,Proxima Cen,2016,11.18465 d,1.02 earthRad,1.055 earthMass,2457897.9 d,2900.0 K
K2-84 b,K2-84,2016,6.4215 d,2.41 earthRad,6.39 earthMass,2457071.4212 d,5652.0 K
Kepler-744 b,Kepler-744,2016,12.06222443 d,1.62 earthRad,3.26 earthMass,2454971.22369 d,5594.0 K
K2-48 b,K2-48,2016,20.5065 d,2.24 earthRad,5.65 earthMass,2456817.4859 d,4899.0 K
Kepler-997 b,Kepler-997,2016,2.707306716 d,1.36 earthRad,2.42 earthMass,2454965.43096 d,6150.0 K
Kepler-1282 b,Kepler-1282,2016,2.131946513 d,1.55 earthRad,3.02 earthMass,2454966.65379 d,5504.0 K
Kepler-1160 b,Kepler-1160,2016,7.97034958 d,2.14 earthRad,5.22 earthMass,2454969.55753 d,5519.0 K
Kepler-1595 b,Kepler-1595,2016,4.56380468 d,1.23 earthRad,2.04 earthMass,2454965.2627 d,5203.0 K
Kepler-1479 b,Kepler-1479,2016,14.53261362 d,1.83 earthRad,4.01 earthMass,2454973.46784 d,5796.0 K
Kepler-1336 c,Kepler-1336,2016,5.77721211 d,1.71 earthRad,3.57 earthMass,2454970.16681 d,5512.0 K
Kepler-157 d,Kepler-157,2016,7.02573474 d,1.46 earthRad,2.73 earthMass,2454966.62972 d,5866.0 K
Kepler-1418 b,Kepler-1418,2016,22.4764425 d,1.66 earthRad,3.39 earthMass,2454969.83193 d,4770.0 K
Kepler-978 b,Kepler-978,2016,49.6221509 d,2.99 earthRad,9.22 earthMass,2454970.10026 d,6002.0 K
K2-33 b,K2-33,2016,5.424865 d,5.04 earthRad,1175.971 earthMass,2456898.69288 d,3540.0 K
Kepler-851 b,Kepler-851,2016,8.50699658 d,1.68 earthRad,3.46 earthMass,2454967.64306 d,5455.0 K
Kepler-661 b,Kepler-661,2016,6.029301321 d,3.07 earthRad,9.64 earthMass,2455004.60329 d,4483.0 K
K2-35 b,K2-35,2016,2.399964 d,1.32 earthRad,2.3 earthMass,2456810.584 d,4402.71 K
Kepler-1468 c,Kepler-1468,2016,3.54553021 d,1.15 earthRad,1.6 earthMass,2454965.37696 d,5893.0 K
Kepler-605 b,Kepler-605,2016,3.383538066 d,1.44 earthRad,2.67 earthMass,2455002.63954 d,5462.0 K
Kepler-1371 b,Kepler-1371,2016,3.4462039 d,0.73 earthRad,0.315 earthMass,2454965.23052 d,5361.0 K
Kepler-1468 b,Kepler-1468,2016,8.23984869 d,1.73 earthRad,3.64 earthMass,2454970.75457 d,5893.0 K
Kepler-1104 b,Kepler-1104,2016,5.03728015 d,1.23 earthRad,2.04 earthMass,2454967.1094 d,6417.0 K
Kepler-1569 b,Kepler-1569,2016,5.79180156 d,1.68 earthRad,3.46 earthMass,2454966.3578 d,6319.0 K
Kepler-1100 b,Kepler-1100,2016,6.42200058 d,1.75 earthRad,3.71 earthMass,2454967.58093 d,6247.0 K
Kepler-929 b,Kepler-929,2016,0.921032135 d,1.11 earthRad,1.41 earthMass,2454965.03025 d,5869.0 K
Kepler-1429 b,Kepler-1429,2016,4.48487493 d,1.29 earthRad,2.21 earthMass,2454968.02778 d,5902.0 K
Kepler-1548 b,Kepler-1548,2016,124.828679 d,2.64 earthRad,7.46 earthMass,2455041.78455 d,5706.0 K
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,2016,nan d,13.1 earthRad,1100.0 earthMass,nan d,nan K
Kepler-1022 b,Kepler-1022,2016,10.99469878 d,2.36 earthRad,6.17 earthMass,2454970.35766 d,4445.0 K
Kepler-886 b,Kepler-886,2016,6.24146367 d,1.52 earthRad,2.92 earthMass,2454967.88704 d,6098.0 K
Kepler-1340 b,Kepler-1340,2016,0.665026916 d,1.55 earthRad,3.02 earthMass,2454964.65768 d,6331.0 K
Kepler-398 d,Kepler-398,2016,6.83437001 d,0.88 earthRad,0.615 earthMass,2454969.86347 d,4557.0 K
Kepler-1472 b,Kepler-1472,2016,38.1312831 d,1.9 earthRad,4.27 earthMass,2454992.3666 d,6159.0 K
Kepler-631 b,Kepler-631,2016,17.97979059 d,2.9 earthRad,8.75 earthMass,2455015.24346 d,6185.0 K
Kepler-1086 b,Kepler-1086,2016,18.78425728 d,2.44 earthRad,6.53 earthMass,2454970.88324 d,4350.0 K
Kepler-998 b,Kepler-998,2016,5.65377733 d,2.32 earthRad,5.99 earthMass,2454964.71214 d,6058.0 K
Kepler-1023 b,Kepler-1023,2016,62.1387714 d,2.63 earthRad,7.41 earthMass,2454994.1476 d,5494.0 K
Kepler-987 b,Kepler-987,2016,105.3033148 d,3.26 earthRad,10.7 earthMass,2455040.17343 d,5637.0 K
Kepler-576 b,Kepler-576,2016,29.91136794 d,3.27 earthRad,10.7 earthMass,2455027.70699 d,5672.0 K
Kepler-1115 b,Kepler-1115,2016,23.5540725 d,1.7 earthRad,3.53 earthMass,2454977.21245 d,8480.0 K
Kepler-1201 b,Kepler-1201,2016,15.18725932 d,2.29 earthRad,5.86 earthMass,2454967.05581 d,6177.0 K
Kepler-1570 b,Kepler-1570,2016,26.548955 d,1.07 earthRad,1.24 earthMass,2454970.23871 d,5550.0 K
Kepler-777 b,Kepler-777,2016,5.72812599 d,1.47 earthRad,2.76 earthMass,2454968.18079 d,4043.0 K
Kepler-1505 b,Kepler-1505,2016,30.8609366 d,0.93 earthRad,0.749 earthMass,2454971.31545 d,5686.0 K
Kepler-1257 b,Kepler-1257,2016,2.668313762 d,1.52 earthRad,2.92 earthMass,2454964.68877 d,5502.0 K
Kepler-967 c,Kepler-967,2016,198.7112502 d,3.65 earthRad,12.9 earthMass,2454989.51739 d,5178.0 K
K2-62 c,K2-62,2016,16.19697 d,1.99 earthRad,4.62 earthMass,2456991.5453 d,4455.0 K
Kepler-1260 b,Kepler-1260,2016,19.1187753 d,1.77 earthRad,3.78 earthMass,2454971.42568 d,5961.0 K
WASP-92 b,WASP-92,2016,2.1746742 d,16.376349 earthRad,255.85315 earthMass,2456381.2834 d,6280.0 K
Kepler-1252 b,Kepler-1252,2016,15.0540329 d,1.67 earthRad,3.43 earthMass,2454968.53067 d,5949.0 K
Kepler-217 d,Kepler-217,2016,3.88689525 d,1.32 earthRad,2.3 earthMass,2454965.49387 d,6341.0 K
Kepler-1007 b,Kepler-1007,2016,5.185002073 d,1.44 earthRad,2.67 earthMass,2454964.87942 d,4587.0 K
Kepler-659 b,Kepler-659,2016,17.671796 d,2.5 earthRad,6.8 earthMass,2455019.3686 d,4870.0 K
Kepler-1290 b,Kepler-1290,2016,4.69500134 d,1.42 earthRad,2.6 earthMass,2454966.93999 d,5660.0 K
Kepler-609 b,Kepler-609,2016,6.521210666 d,3.35 earthRad,11.2 earthMass,2455008.71083 d,5971.0 K
K2-75 b,K2-75,2016,7.8142 d,2.67 earthRad,7.61 earthMass,2456983.451 d,5995.0 K
Kepler-794 b,Kepler-794,2016,11.13125132 d,2.11 earthRad,5.1 earthMass,2454967.36532 d,5839.0 K
Kepler-1025 b,Kepler-1025,2016,37.3229493 d,1.98 earthRad,4.58 earthMass,2454985.83536 d,6089.0 K
Kepler-798 b,Kepler-798,2016,13.71933369 d,2.39 earthRad,6.3 earthMass,2454973.74786 d,6224.0 K
Kepler-1524 b,Kepler-1524,2016,70.9674603 d,3.54 earthRad,12.3 earthMass,2455015.66735 d,6179.0 K
Kepler-1514 b,Kepler-1514,2016,217.83184 d,12.419572 earthRad,1678.1424 earthMass,2455071.81411 d,6145.0 K
Kepler-1093 c,Kepler-1093,2016,89.722292 d,1.96 earthRad,4.5 earthMass,2454996.1587 d,6166.0 K
Kepler-934 b,Kepler-934,2016,55.6738309 d,2.09 earthRad,5.02 earthMass,2454969.54348 d,5001.0 K
Kepler-1521 b,Kepler-1521,2016,47.14840805 d,2.5 earthRad,6.8 earthMass,2455008.26845 d,5042.0 K
Kepler-946 b,Kepler-946,2016,11.79162572 d,1.93 earthRad,4.38 earthMass,2454967.54021 d,5665.0 K
Kepler-696 b,Kepler-696,2016,4.190425575 d,6.14 earthRad,31.3 earthMass,2455004.441249 d,5903.0 K
Kepler-1448 b,Kepler-1448,2016,12.27065865 d,1.61 earthRad,3.22 earthMass,2454970.57044 d,5774.0 K
Kepler-673 b,Kepler-673,2016,3.728731093 d,6.54 earthRad,34.8 earthMass,2455004.793449 d,5355.0 K
K2-100 b,K2-100,2016,1.6739035 d,3.88 earthRad,21.8 earthMass,2457140.71941 d,5945.0 K
Kepler-1387 b,Kepler-1387,2016,2.279526656 d,0.93 earthRad,0.749 earthMass,2454966.35773 d,5046.0 K
Kepler-999 b,Kepler-999,2016,5.991857017 d,2.34 earthRad,6.08 earthMass,2454969.88214 d,6237.0 K
Kepler-620 b,Kepler-620,2016,12.91375431 d,3.32 earthRad,11.0 earthMass,2455010.28248 d,6155.0 K
Kepler-1412 b,Kepler-1412,2016,3.6146051 d,0.83 earthRad,0.498 earthMass,2454966.09455 d,5880.0 K
Kepler-1330 b,Kepler-1330,2016,10.10769068 d,1.65 earthRad,3.36 earthMass,2454968.10813 d,5608.0 K
K2-80 b,K2-80,2016,19.0918 d,2.01 earthRad,4.7 earthMass,2457077.61 d,5441.0 K
Kepler-1222 b,Kepler-1222,2016,1.916944254 d,0.79 earthRad,0.418 earthMass,2454965.46704 d,5239.0 K
Kepler-760 c,Kepler-760,2016,2.46697439 d,1.48 earthRad,2.79 earthMass,2455187.92929 d,5322.0 K
Kepler-463 b,Kepler-463,2016,8.981016833 d,3.05 earthRad,9.53 earthMass,2454969.649263 d,5661.0 K
Kepler-1231 b,Kepler-1231,2016,10.41725184 d,1.42 earthRad,2.6 earthMass,2454970.45911 d,5778.0 K
Kepler-969 b,Kepler-969,2016,34.1731714 d,2.07 earthRad,4.94 earthMass,2454970.7914 d,5214.0 K
Kepler-1385 b,Kepler-1385,2016,2.88879862 d,0.85 earthRad,0.543 earthMass,2454965.33156 d,5732.0 K
Kepler-645 b,Kepler-645,2016,3.275822621 d,2.1 earthRad,5.06 earthMass,2455003.25268 d,6170.0 K
Kepler-1253 b,Kepler-1253,2016,68.8861915 d,1.33 earthRad,2.33 earthMass,2454993.29804 d,5850.0 K
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,2016,nan d,14.3 earthRad,150.0 earthMass,nan d,nan K
Kepler-832 b,Kepler-832,2016,7.1396941 d,2.06 earthRad,4.9 earthMass,2454970.18577 d,5596.0 K
Kepler-988 b,Kepler-988,2016,17.76080053 d,2.07 earthRad,4.94 earthMass,2454970.50628 d,4005.0 K
K2-34 b,K2-34,2016,2.9956348 d,13.75 earthRad,539.67534 earthMass,2457141.3514834 d,6168.0 K
WASP-118 b,WASP-118,2016,4.0460435 d,16.14096 earthRad,163.36462 earthMass,2456787.81423 d,6410.0 K
Kepler-1346 b,Kepler-1346,2016,3.40165668 d,1.58 earthRad,3.12 earthMass,2454965.06095 d,6133.0 K
Kepler-493 b,Kepler-493,2016,3.003876581 d,15.13 earthRad,nan earthMass,2454967.711271 d,6457.0 K
Kepler-1240 b,Kepler-1240,2016,4.8663815 d,1.15 earthRad,1.6 earthMass,2454967.01713 d,5682.0 K
Kepler-518 b,Kepler-518,2016,8.512035877 d,2.11 earthRad,5.1 earthMass,2455007.909799 d,5842.0 K
Kepler-1119 b,Kepler-1119,2016,8.3265153 d,1.92 earthRad,4.35 earthMass,2454968.58682 d,6083.0 K
Kepler-991 b,Kepler-991,2016,82.5342519 d,2.54 earthRad,6.99 earthMass,2455042.12641 d,4392.0 K
Kepler-603 c,Kepler-603,2016,127.9075774 d,6.5 earthRad,34.5 earthMass,2455079.44953 d,5808.0 K
WASP-131 b,WASP-131,2016,5.3220125 d,13.74221034 earthRad,86.76715511 earthMass,2458282.2588 d,5990.0 K
Kepler-508 b,Kepler-508,2016,25.30889748 d,1.64 earthRad,3.33 earthMass,2455004.50636 d,6025.0 K
Kepler-1041 b,Kepler-1041,2016,24.7576421 d,2.94 earthRad,8.96 earthMass,2454975.06892 d,5957.0 K
Kepler-877 b,Kepler-877,2016,18.45847097 d,2.12 earthRad,5.14 earthMass,2454971.16463 d,5261.0 K
K2-70 b,K2-70,2016,13.97896 d,2.89 earthRad,8.7 earthMass,2456984.4435 d,5622.0 K
Kepler-1578 b,Kepler-1578,2016,1.450886907 d,1.04 earthRad,1.12 earthMass,2454965.23033 d,5545.0 K
Kepler-1577 b,Kepler-1577,2016,6.30560247 d,1.13 earthRad,1.51 earthMass,2454964.53113 d,4862.0 K
WASP-85 A b,WASP-85 A,2016,2.6556777 d,13.89916 earthRad,402.05495 earthMass,2456847.472856 d,6112.0 K
Kepler-1608 b,Kepler-1608,2016,16.4735686 d,1.73 earthRad,3.64 earthMass,2454975.68505 d,4992.0 K
HATS-11 b,HATS-11,2016,3.619188 d,18.03 earthRad,263.7989 earthMass,2457313.27367 d,6563.0 K
Kepler-830 b,Kepler-830,2016,11.29695137 d,1.7 earthRad,3.53 earthMass,2454967.56876 d,6037.0 K
Kepler-672 b,Kepler-672,2016,38.3774623 d,2.5 earthRad,6.8 earthMass,2455005.81951 d,5627.0 K
Kepler-759 b,Kepler-759,2016,41.805985 d,2.27 earthRad,5.77 earthMass,2454975.81859 d,5860.0 K
HATS-29 b,HATS-29,2016,4.6058749 d,14.022459 earthRad,207.54299 earthMass,2457031.95618 d,5670.0 K
Kepler-808 b,Kepler-808,2016,0.631332353 d,1.46 earthRad,2.73 earthMass,2454966.944034 d,4653.0 K
Kepler-885 b,Kepler-885,2016,18.11472949 d,2.5 earthRad,6.8 earthMass,2454980.49223 d,6187.0 K
Kepler-899 b,Kepler-899,2016,19.17891293 d,2.68 earthRad,7.65 earthMass,2454972.74661 d,5595.0 K
KIC 7917485 b,KIC 7917485,2016,840.0 d,12.4 earthRad,3750.394 earthMass,nan d,7067.0 K
Kepler-1328 b,Kepler-1328,2016,4.52158888 d,0.98 earthRad,0.904 earthMass,2454966.21655 d,5780.0 K
Kepler-1323 b,Kepler-1323,2016,0.929906678 d,1.52 earthRad,2.92 earthMass,2454965.250751 d,6169.0 K
K2-61 b,K2-61,2016,2.57336 d,1.92 earthRad,4.35 earthMass,2456983.214 d,5748.0 K
Kepler-1329 b,Kepler-1329,2016,9.33646594 d,2.17 earthRad,5.35 earthMass,2454973.68079 d,4500.0 K
Kepler-825 c,Kepler-825,2016,8.1818246 d,1.84 earthRad,4.04 earthMass,2454967.81479 d,5976.0 K
Kepler-1106 b,Kepler-1106,2016,1.252752174 d,1.65 earthRad,3.36 earthMass,2454966.17052 d,6104.0 K
WASP-129 b,WASP-129,2016,5.748145 d,10.42437 earthRad,317.83 earthMass,2457027.4373 d,5900.0 K
Kepler-571 b,Kepler-571,2016,4.798599388 d,2.64 earthRad,7.46 earthMass,2455006.257757 d,5527.0 K
K2-24 c,K2-24,2016,42.3391 d,7.5 earthRad,15.4 earthMass,2456915.4485 d,5625.0 K
Kepler-342 e,Kepler-342,2016,1.644224613 d,0.88 earthRad,0.615 earthMass,2454964.75113 d,6366.0 K
Kepler-941 b,Kepler-941,2016,17.42395198 d,3.08 earthRad,9.69 earthMass,2454981.82645 d,5539.0 K
Kepler-709 b,Kepler-709,2016,16.08524954 d,2.92 earthRad,8.85 earthMass,2455013.28078 d,5071.0 K
Kepler-835 b,Kepler-835,2016,11.41909375 d,2.79 earthRad,8.2 earthMass,2455019.30972 d,5954.0 K
Kepler-1341 b,Kepler-1341,2016,132.9968322 d,2.99 earthRad,9.22 earthMass,2455091.38598 d,4662.0 K
Kepler-1143 b,Kepler-1143,2016,2.888904849 d,1.67 earthRad,3.43 earthMass,2454965.15279 d,5053.0 K
Kepler-690 b,Kepler-690,2016,7.748094374 d,5.95 earthRad,29.6 earthMass,2455007.997431 d,5913.0 K
WASP-120 b,WASP-120,2016,3.6112706 d,16.510857 earthRad,1541.4755 earthMass,2456779.43556 d,6450.0 K
Kepler-1217 b,Kepler-1217,2016,2.032325072 d,1.99 earthRad,4.62 earthMass,2454965.31867 d,5905.0 K
Kepler-711 b,Kepler-711,2016,23.58914398 d,3.41 earthRad,11.5 earthMass,2455006.82112 d,5222.0 K
Kepler-1080 b,Kepler-1080,2016,77.2548396 d,3.28 earthRad,10.8 earthMass,2454992.32241 d,5956.0 K
Kepler-507 b,Kepler-507,2016,3.568096926 d,1.3 earthRad,5.69692195 earthMass,2455002.74358 d,6113.0 K
Kepler-1228 b,Kepler-1228,2016,0.577369579 d,1.54 earthRad,2.99 earthMass,2454965.425551 d,5063.0 K
Kepler-1203 b,Kepler-1203,2016,0.588000765 d,1.06 earthRad,1.2 earthMass,2454965.059132 d,4105.0 K
Kepler-1501 b,Kepler-1501,2016,14.5564533 d,1.56 earthRad,3.05 earthMass,2454974.04324 d,6229.0 K
TRAPPIST-1 b,TRAPPIST-1,2016,1.510826 d,1.116 earthRad,1.374 earthMass,2457322.514193 d,2566.0 K
Kepler-1164 b,Kepler-1164,2016,3.97599768 d,1.12 earthRad,1.46 earthMass,2454966.62134 d,5183.0 K
Kepler-1204 b,Kepler-1204,2016,85.7350285 d,3.05 earthRad,9.53 earthMass,2455003.98553 d,5825.0 K
Kepler-705 b,Kepler-705,2016,56.0560538 d,2.11 earthRad,5.1 earthMass,2455034.16561 d,3722.0 K
Kepler-757 b,Kepler-757,2016,1.022678821 d,1.36 earthRad,2.42 earthMass,2454966.45544 d,6014.0 K
Kepler-484 b,Kepler-484,2016,10.045569313 d,2.28 earthRad,5.82 earthMass,2454962.093273 d,5668.0 K
Kepler-728 b,Kepler-728,2016,5.743477265 d,3.34 earthRad,11.1 earthMass,2455007.89832 d,5660.0 K
Kepler-563 b,Kepler-563,2016,22.18432708 d,3.09 earthRad,9.75 earthMass,2455007.597478 d,5066.0 K
Kepler-595 b,Kepler-595,2016,25.3029092 d,3.708 earthRad,17.4 earthMass,2455021.06015 d,5138.5 K
Kepler-629 b,Kepler-629,2016,7.2385854 d,1.38 earthRad,2.48 earthMass,2455004.219 d,5444.0 K
Kepler-534 b,Kepler-534,2016,15.95994513 d,2.24 earthRad,5.65 earthMass,2455004.52201 d,5884.0 K
Kepler-1353 b,Kepler-1353,2016,24.7543966 d,1.8 earthRad,3.89 earthMass,2454973.20475 d,4776.0 K
Kepler-652 b,Kepler-652,2016,4.182002531 d,2.49 earthRad,6.76 earthMass,2455005.789509 d,5490.0 K
Kepler-1270 b,Kepler-1270,2016,6.03356196 d,3.32 earthRad,11.0 earthMass,2454970.11912 d,5047.0 K
Kepler-1502 b,Kepler-1502,2016,41.7083629 d,3.18 earthRad,10.2 earthMass,2454986.53949 d,6666.0 K
Kepler-1370 b,Kepler-1370,2016,20.2641684 d,1.84 earthRad,4.04 earthMass,2454968.28245 d,6202.0 K
Kepler-1084 b,Kepler-1084,2016,2.05333679 d,1.11 earthRad,1.41 earthMass,2454967.51799 d,6113.0 K
Kepler-1242 b,Kepler-1242,2016,13.62798432 d,2.26 earthRad,5.73 earthMass,2454968.45049 d,4895.0 K
Kepler-850 b,Kepler-850,2016,7.19303878 d,1.78 earthRad,3.82 earthMass,2454969.0517 d,5932.0 K
